#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
5846000      7.70e-03      3.52e-04      5.95e-03    5.6e-07
5848000      3.15e-02      1.98e-03      2.40e-02    5.6e-07
5850000      1.97e-02      3.07e-03      7.44e-03    5.6e-07
5852000      6.24e-02      3.31e-03      4.83e-02    5.6e-07
5854000      5.51e-03      2.80e-04      4.03e-03    5.6e-07
5856000      1.30e-02      2.17e-03      3.48e-03    5.6e-07
5858000      4.21e-02      2.64e-04      3.37e-02    5.6e-07
5860000      5.15e-03      2.84e-04      3.71e-03    5.6e-07
5862000      6.34e-03      2.79e-04      4.76e-03    5.6e-07
5864000      6.35e-03      3.89e-04      4.77e-03    5.6e-07
5866000      7.18e-03      3.22e-04      5.37e-03    5.6e-07
5868000      3.40e-02      4.34e-04      2.71e-02    5.6e-07
5870000      6.69e-03      5.99e-04      4.62e-03    5.6e-07
5872000      3.49e-03      3.48e-04      2.31e-03    5.6e-07
5874000      5.02e-02      3.52e-03      3.69e-02    5.6e-07
5876000      1.50e-02      2.39e-03      5.28e-03    5.6e-07
5878000      4.21e-02      6.58e-04      3.36e-02    5.6e-07
5880000      4.15e-02      3.44e-03      2.96e-02    5.3e-07
5882000      9.59e-03      1.19e-03      1.16e-03    5.3e-07
5884000      4.16e-03      1.76e-04      3.26e-03    5.3e-07
5886000      3.58e-02      8.48e-04      2.87e-02    5.3e-07
5888000      1.70e-02      7.68e-04      1.34e-02    5.3e-07
5890000      2.87e-03      2.30e-04      1.78e-03    5.3e-07
5892000      7.51e-03      4.27e-04      5.75e-03    5.3e-07
5894000      4.47e-03      1.16e-04      3.57e-03    5.3e-07
5896000      2.68e-02      3.28e-03      1.56e-02    5.3e-07
5898000      3.33e-02      2.47e-03      2.45e-02    5.3e-07
5900000      3.35e-03      4.87e-04      1.54e-03    5.3e-07
5902000      6.52e-03      1.02e-03      2.47e-03    5.3e-07
5904000      8.85e-03      5.12e-04      6.35e-03    5.3e-07
5906000      8.11e-03      6.83e-04      4.84e-03    5.3e-07
5908000      1.61e-02      4.28e-04      1.27e-02    5.3e-07
5910000      1.13e-02      1.74e-03      4.47e-03    5.3e-07
5912000      9.32e-03      2.46e-04      7.36e-03    5.3e-07
5914000      2.05e-02      1.25e-03      1.56e-02    5.3e-07
5916000      1.03e-02      1.46e-03      5.03e-03    5.3e-07
5918000      1.92e-02      4.23e-04      1.54e-02    5.3e-07
5920000      3.72e-02      1.78e-03      2.80e-02    5.0e-07
5922000      2.91e-02      6.39e-05      2.37e-02    5.0e-07
5924000      3.39e-02      1.59e-03      2.57e-02    5.0e-07
5926000      8.84e-03      6.49e-04      6.56e-03    5.0e-07
5928000      3.73e-02      2.48e-03      2.82e-02    5.0e-07
5930000      1.52e-02      3.55e-04      1.23e-02    5.0e-07
5932000      1.21e-02      1.05e-04      9.81e-03    5.0e-07
5934000      8.18e-03      1.74e-04      6.62e-03    5.0e-07
5936000      5.05e-03      4.58e-04      3.53e-03    5.0e-07
5938000      2.40e-02      4.16e-03      3.80e-03    5.0e-07
5940000      5.45e-03      7.78e-04      2.63e-03    5.0e-07
5942000      4.05e-02      1.22e-03      3.25e-02    5.0e-07
5944000      4.75e-02      5.04e-03      3.31e-02    5.0e-07
5946000      2.39e-02      1.01e-03      1.89e-02    5.0e-07
5948000      1.24e-02      1.76e-04      1.00e-02    5.0e-07
5950000      4.68e-02      1.35e-03      3.77e-02    5.0e-07
5952000      1.87e-02      6.28e-05      1.53e-02    5.0e-07
5954000      8.05e-03      8.88e-04      5.13e-03    5.0e-07
5956000      5.51e-03      8.55e-05      4.46e-03    5.0e-07
5958000      1.81e-02      6.13e-04      1.42e-02    5.0e-07
5960000      1.42e-02      2.02e-03      6.88e-03    4.8e-07
5962000      8.95e-03      1.03e-03      5.60e-03    4.8e-07
5964000      8.91e-03      9.43e-04      5.86e-03    4.8e-07
5966000      2.83e-03      2.76e-04      1.45e-03    4.8e-07
5968000      9.73e-03      1.03e-03      6.41e-03    4.8e-07
5970000      7.97e-03      5.21e-04      6.09e-03    4.8e-07
5972000      3.72e-02      3.53e-03      2.71e-02    4.8e-07
5974000      1.75e-02      2.68e-04      1.43e-02    4.8e-07
5976000      3.73e-02      2.35e-03      2.92e-02    4.8e-07
5978000      4.08e-02      2.83e-03      3.15e-02    4.8e-07
5980000      7.48e-03      4.40e-04      5.80e-03    4.8e-07
5982000      2.84e-02      7.94e-05      2.33e-02    4.8e-07
5984000      3.95e-02      1.59e-03      3.16e-02    4.8e-07
5986000      5.65e-02      4.61e-03      4.13e-02    4.8e-07
5988000      1.64e-02      3.68e-04      1.34e-02    4.8e-07
5990000      7.69e-03      8.94e-04      4.77e-03    4.8e-07
5992000      8.32e-03      1.11e-03      4.49e-03    4.8e-07
5994000      5.95e-03      7.10e-04      1.46e-03    4.8e-07
5996000      1.35e-02      2.19e-03      4.38e-03    4.8e-07
5998000      8.48e-03      1.09e-03      4.78e-03    4.8e-07
6000000      3.57e-02      2.53e-03      2.78e-02    4.6e-07
6002000      5.49e-03      5.41e-04      2.81e-03    4.6e-07
6004000      1.14e-02      5.55e-04      8.74e-03    4.6e-07
6006000      1.47e-02      1.19e-03      1.08e-02    4.6e-07
6008000      4.76e-03      3.68e-04      3.55e-03    4.6e-07
6010000      3.23e-02      3.20e-03      2.34e-02    4.6e-07
6012000      1.44e-02      7.41e-04      1.14e-02    4.6e-07
6014000      1.55e-02      2.67e-03      3.06e-03    4.6e-07
6016000      1.85e-02      3.03e-03      5.90e-03    4.6e-07
6018000      3.38e-02      9.58e-05      2.80e-02    4.6e-07
6020000      6.97e-03      7.91e-04      4.43e-03    4.6e-07
6022000      4.11e-03      3.62e-04      2.42e-03    4.6e-07
6024000      5.78e-03      4.54e-04      4.29e-03    4.6e-07
6026000      3.90e-03      5.30e-04      2.07e-03    4.6e-07
6028000      1.36e-02      5.76e-04      1.07e-02    4.6e-07
6030000      2.08e-02      3.63e-03      2.65e-03    4.6e-07
6032000      7.03e-03      1.04e-03      3.17e-03    4.6e-07
6034000      6.49e-03      8.63e-06      5.38e-03    4.6e-07
6036000      1.98e-02      1.15e-03      1.55e-02    4.6e-07
6038000      1.46e-02      6.30e-04      1.18e-02    4.6e-07
6040000      4.42e-02      2.40e-03      3.52e-02    4.3e-07
6042000      4.33e-02      3.85e-03      3.12e-02    4.3e-07
6044000      1.09e-02      7.01e-04      7.82e-03    4.3e-07
6046000      3.59e-03      2.42e-04      2.52e-03    4.3e-07
6048000      4.62e-03      2.79e-04      3.63e-03    4.3e-07
6050000      3.06e-03      2.66e-04      1.84e-03    4.3e-07
6052000      1.35e-02      4.19e-04      1.11e-02    4.3e-07
6054000      2.73e-02      7.75e-04      2.22e-02    4.3e-07
6056000      7.34e-03      3.42e-04      5.69e-03    4.3e-07
6058000      4.05e-03      3.52e-04      2.95e-03    4.3e-07
6060000      3.65e-02      2.19e-03      2.87e-02    4.3e-07
6062000      5.27e-03      1.19e-05      4.41e-03    4.3e-07
6064000      7.81e-03      1.07e-03      4.14e-03    4.3e-07
6066000      3.72e-03      3.48e-04      2.64e-03    4.3e-07
6068000      6.15e-03      6.67e-04      4.06e-03    4.3e-07
6070000      8.22e-03      1.02e-03      4.91e-03    4.3e-07
6072000      4.62e-03      3.15e-05      3.86e-03    4.3e-07
6074000      5.87e-03      2.74e-04      4.73e-03    4.3e-07
6076000      3.95e-03      3.50e-04      2.33e-03    4.3e-07
6078000      2.11e-02      2.34e-03      1.37e-02    4.3e-07
6080000      2.67e-02      1.67e-03      1.95e-02    4.1e-07
6082000      3.89e-02      1.09e-03      3.20e-02    4.1e-07
6084000      2.13e-02      1.17e-03      1.70e-02    4.1e-07
6086000      3.11e-02      2.23e-03      2.40e-02    4.1e-07
6088000      3.77e-02      2.13e-03      2.83e-02    4.1e-07
6090000      5.83e-03      4.36e-04      3.94e-03    4.1e-07
6092000      4.18e-02      1.10e-03      3.48e-02    4.1e-07
6094000      4.21e-02      3.50e-03      3.24e-02    4.1e-07
6096000      1.18e-02      1.53e-04      9.92e-03    4.1e-07
6098000      3.52e-03      4.05e-04      1.16e-03    4.1e-07
6100000      5.13e-03      5.75e-04      3.34e-03    4.1e-07
6102000      6.37e-03      8.07e-04      3.74e-03    4.1e-07
6104000      2.28e-02      7.86e-04      1.88e-02    4.1e-07
6106000      7.23e-03      1.04e-03      3.56e-03    4.1e-07
6108000      6.09e-03      7.75e-04      3.55e-03    4.1e-07
6110000      1.33e-02      4.06e-04      1.10e-02    4.1e-07
6112000      5.16e-03      3.83e-04      3.94e-03    4.1e-07
6114000      3.95e-02      6.91e-04      3.31e-02    4.1e-07
6116000      9.40e-03      9.04e-04      5.06e-03    4.1e-07
6118000      3.46e-02      9.89e-04      2.88e-02    4.1e-07
6120000      1.55e-02      2.59e-03      4.24e-03    3.9e-07
6122000      4.55e-03      2.43e-04      3.49e-03    3.9e-07
6124000      1.03e-02      2.25e-05      8.77e-03    3.9e-07
6126000      2.84e-03      1.06e-04      2.30e-03    3.9e-07
6128000      1.31e-02      7.30e-05      1.11e-02    3.9e-07
6130000      6.85e-03      2.32e-04      5.59e-03    3.9e-07
6132000      4.19e-03      5.63e-04      2.32e-03    3.9e-07
6134000      7.84e-03      2.33e-04      6.56e-03    3.9e-07
6136000      2.80e-03      2.04e-04      2.16e-03    3.9e-07
6138000      7.14e-03      5.98e-04      5.34e-03    3.9e-07
6140000      4.16e-03      4.04e-04      2.94e-03    3.9e-07
6142000      2.82e-03      3.45e-04      5.20e-04    3.9e-07
6144000      8.01e-03      1.17e-03      3.81e-03    3.9e-07
6146000      2.98e-02      1.94e-03      2.39e-02    3.9e-07
6148000      3.99e-02      3.35e-03      2.98e-02    3.9e-07
6150000      3.87e-02      6.17e-04      3.27e-02    3.9e-07
6152000      3.82e-02      2.17e-03      3.07e-02    3.9e-07
6154000      1.70e-02      2.94e-03      2.96e-03    3.9e-07
6156000      2.68e-02      8.63e-04      2.24e-02    3.9e-07
6158000      5.17e-03      2.45e-05      4.38e-03    3.9e-07
6160000      6.27e-03      2.13e-04      5.15e-03    3.7e-07
6162000      3.56e-02      3.89e-03      2.39e-02    3.7e-07
6164000      7.38e-03      1.16e-03      2.90e-03    3.7e-07
6166000      6.05e-03      6.86e-04      2.18e-03    3.7e-07
6168000      1.33e-02      2.22e-03      3.66e-03    3.7e-07
6170000      8.39e-03      1.74e-04      7.06e-03    3.7e-07
6172000      1.30e-03      9.71e-05      8.93e-04    3.7e-07
6174000      3.11e-02      5.66e-05      2.66e-02    3.7e-07
6176000      3.87e-03      4.28e-04      1.54e-03    3.7e-07
6178000      4.06e-03      3.68e-04      2.98e-03    3.7e-07
6180000      1.21e-02      4.85e-04      9.77e-03    3.7e-07
6182000      4.37e-02      1.31e-03      3.68e-02    3.7e-07
6184000      5.56e-03      5.21e-05      4.73e-03    3.7e-07
6186000      3.25e-02      4.98e-03      1.84e-02    3.7e-07
6188000      2.00e-02      3.91e-04      1.70e-02    3.7e-07
6190000      2.99e-03      5.12e-04      6.44e-04    3.7e-07
6192000      7.32e-03      4.91e-04      5.79e-03    3.7e-07
6194000      8.84e-03      1.33e-03      3.95e-03    3.7e-07
6196000      5.23e-03      5.15e-04      2.76e-03    3.7e-07
6198000      4.15e-03      1.67e-04      3.35e-03    3.7e-07
6200000      4.34e-03      5.31e-04      2.69e-03    3.5e-07
6202000      3.73e-02      1.71e-03      2.98e-02    3.5e-07
6204000      3.96e-03      3.56e-04      2.36e-03    3.5e-07
6206000      1.12e-02      8.38e-04      8.76e-03    3.5e-07
6208000      1.43e-02      6.61e-04      1.15e-02    3.5e-07
6210000      1.91e-02      5.37e-04      1.60e-02    3.5e-07
6212000      5.83e-03      6.93e-04      3.72e-03    3.5e-07
6214000      4.50e-03      2.21e-04      3.72e-03    3.5e-07
6216000      1.19e-02      1.78e-04      1.01e-02    3.5e-07
6218000      3.58e-02      1.06e-03      3.05e-02    3.5e-07
6220000      5.04e-03      5.57e-04      2.02e-03    3.5e-07
6222000      1.12e-02      2.62e-04      9.50e-03    3.5e-07
6224000      7.59e-03      7.95e-04      5.26e-03    3.5e-07
6226000      3.33e-02      1.66e-04      2.86e-02    3.5e-07
6228000      3.50e-02      1.18e-03      2.90e-02    3.5e-07
6230000      8.39e-03      7.70e-04      4.91e-03    3.5e-07
6232000      2.44e-03      1.83e-04      1.69e-03    3.5e-07
6234000      5.19e-03      5.68e-04      2.16e-03    3.5e-07
6236000      3.18e-02      3.03e-03      2.42e-02    3.5e-07
6238000      3.09e-02      8.28e-04      2.60e-02    3.5e-07
6240000      1.47e-02      2.36e-03      5.37e-03    3.3e-07
6242000      3.79e-02      1.61e-03      3.18e-02    3.3e-07
6244000      2.97e-02      2.17e-04      2.57e-02    3.3e-07
6246000      2.91e-02      1.97e-04      2.52e-02    3.3e-07
6248000      7.16e-03      1.20e-03      1.93e-03    3.3e-07
6250000      1.93e-02      8.83e-04      1.63e-02    3.3e-07
6252000      3.67e-02      2.17e-03      2.79e-02    3.3e-07
6254000      3.46e-02      3.11e-03      2.69e-02    3.3e-07
6256000      3.27e-02      2.13e-03      2.64e-02    3.3e-07
6258000      1.41e-02      2.31e-03      4.46e-03    3.3e-07
6260000      6.95e-03      6.77e-04      3.77e-03    3.3e-07
6262000      4.51e-02      4.43e-03      3.25e-02    3.3e-07
6264000      8.08e-03      5.17e-04      6.00e-03    3.3e-07
6266000      6.50e-03      5.52e-05      5.62e-03    3.3e-07
6268000      1.78e-02      6.50e-04      1.51e-02    3.3e-07
6270000      7.18e-03      5.39e-04      4.97e-03    3.3e-07
6272000      1.75e-02      6.03e-04      1.48e-02    3.3e-07
6274000      3.46e-02      2.86e-03      2.74e-02    3.3e-07
6276000      4.35e-02      4.00e-03      3.21e-02    3.3e-07
6278000      5.00e-03      5.94e-04      1.35e-03    3.3e-07
6280000      1.32e-03      1.23e-04      7.63e-04    3.2e-07
6282000      3.38e-02      2.49e-03      2.75e-02    3.2e-07
6284000      5.98e-03      6.49e-04      2.59e-03    3.2e-07
6286000      2.76e-02      2.73e-03      2.10e-02    3.2e-07
6288000      8.09e-03      2.55e-04      6.82e-03    3.2e-07
6290000      1.55e-02      1.34e-03      1.18e-02    3.2e-07
6292000      5.48e-03      5.24e-04      3.08e-03    3.2e-07
6294000      5.50e-03      3.79e-04      4.42e-03    3.2e-07
6296000      4.02e-03      1.98e-04      3.22e-03    3.2e-07
6298000      4.77e-02      4.84e-03      3.40e-02    3.2e-07
6300000      4.74e-03      4.74e-04      3.40e-03    3.2e-07
6302000      1.93e-02      2.67e-04      1.67e-02    3.2e-07
6304000      5.56e-03      8.58e-04      2.36e-03    3.2e-07
6306000      4.65e-03      1.41e-04      3.93e-03    3.2e-07
6308000      5.82e-02      6.94e-03      3.74e-02    3.2e-07
6310000      2.67e-03      1.23e-04      2.25e-03    3.2e-07
6312000      6.43e-03      8.78e-05      5.57e-03    3.2e-07
6314000      1.36e-02      2.26e-03      3.93e-03    3.2e-07
6316000      4.19e-03      2.36e-04      3.26e-03    3.2e-07
6318000      8.38e-03      6.33e-04      5.82e-03    3.2e-07
6320000      5.86e-03      6.84e-04      1.84e-03    3.0e-07
6322000      3.73e-02      4.36e-04      3.25e-02    3.0e-07
6324000      7.72e-03      4.41e-04      6.02e-03    3.0e-07
6326000      2.92e-02      1.89e-04      2.56e-02    3.0e-07
6328000      4.88e-02      3.47e-03      3.91e-02    3.0e-07
6330000      3.02e-02      5.15e-04      2.62e-02    3.0e-07
6332000      4.52e-02      1.19e-03      3.92e-02    3.0e-07
6334000      4.17e-03      3.45e-04      2.75e-03    3.0e-07
6336000      4.56e-03      8.62e-05      3.97e-03    3.0e-07
6338000      1.47e-02      2.04e-03      8.03e-03    3.0e-07
6340000      1.68e-02      1.38e-03      1.31e-02    3.0e-07
6342000      4.89e-03      3.02e-04      4.02e-03    3.0e-07
6344000      3.59e-02      3.16e-03      2.83e-02    3.0e-07
6346000      2.82e-02      1.16e-03      2.42e-02    3.0e-07
6348000      5.64e-03      2.83e-04      4.52e-03    3.0e-07
6350000      4.37e-03      5.28e-05      3.81e-03    3.0e-07
6352000      1.36e-02      1.27e-03      1.02e-02    3.0e-07
6354000      3.17e-02      1.17e-03      2.65e-02    3.0e-07
6356000      1.54e-02      5.95e-04      1.32e-02    3.0e-07
6358000      1.65e-02      3.63e-04      1.43e-02    3.0e-07
6360000      2.88e-02      2.34e-03      2.33e-02    2.9e-07
6362000      6.33e-03      6.75e-04      2.91e-03    2.9e-07
6364000      2.70e-02      5.01e-05      2.38e-02    2.9e-07
6366000      1.02e-02      3.02e-04      8.78e-03    2.9e-07
6368000      1.88e-02      1.02e-03      1.58e-02    2.9e-07
6370000      2.11e-02      1.46e-03      1.55e-02    2.9e-07
6372000      4.16e-03      1.18e-04      3.57e-03    2.9e-07
6374000      6.67e-03      1.97e-05      5.88e-03    2.9e-07
6376000      3.23e-02      2.79e-04      2.84e-02    2.9e-07
6378000      5.10e-02      4.90e-03      3.97e-02    2.9e-07
6380000      1.05e-02      8.48e-06      9.24e-03    2.9e-07
6382000      8.49e-03      1.13e-03      4.94e-03    2.9e-07
6384000      3.51e-02      2.26e-03      2.65e-02    2.9e-07
6386000      7.15e-03      5.69e-04      4.86e-03    2.9e-07
6388000      3.19e-03      3.40e-04      1.48e-03    2.9e-07
6390000      3.27e-02      3.73e-04      2.87e-02    2.9e-07
6392000      9.68e-03      1.36e-03      5.17e-03    2.9e-07
6394000      3.27e-02      2.30e-03      2.38e-02    2.9e-07
6396000      5.35e-03      1.33e-04      4.67e-03    2.9e-07
6398000      6.25e-03      7.27e-04      4.15e-03    2.9e-07
6400000      3.33e-02      3.75e-03      2.47e-02    2.7e-07
6402000      4.13e-02      2.97e-03      3.34e-02    2.7e-07
6404000      3.19e-03      3.02e-05      2.82e-03    2.7e-07
6406000      2.97e-02      3.79e-04      2.62e-02    2.7e-07
6408000      4.84e-03      7.05e-04      2.43e-03    2.7e-07
6410000      3.51e-03      4.03e-04      1.22e-03    2.7e-07
6412000      3.56e-03      1.46e-04      2.99e-03    2.7e-07
6414000      4.72e-03      5.45e-04      1.60e-03    2.7e-07
6416000      6.91e-03      1.06e-03      3.05e-03    2.7e-07
6418000      5.91e-03      3.35e-05      5.23e-03    2.7e-07
6420000      4.84e-02      3.40e-03      3.55e-02    2.7e-07
6422000      7.10e-03      4.63e-04      5.37e-03    2.7e-07
6424000      4.09e-03      2.68e-04      3.08e-03    2.7e-07
6426000      3.37e-02      5.62e-03      9.75e-03    2.7e-07
6428000      5.52e-03      1.32e-04      4.80e-03    2.7e-07
6430000      7.23e-03      9.07e-04      4.52e-03    2.7e-07
6432000      1.22e-03      1.20e-04      6.62e-04    2.7e-07
6434000      3.80e-02      1.38e-03      3.29e-02    2.7e-07
6436000      2.91e-03      6.30e-05      2.54e-03    2.7e-07
6438000      4.85e-03      4.22e-04      3.08e-03    2.7e-07
6440000      3.34e-02      1.07e-03      2.92e-02    2.6e-07
6442000      2.60e-02      4.41e-03      6.34e-03    2.6e-07
6444000      3.30e-02      2.03e-03      2.76e-02    2.6e-07
6446000      6.54e-03      6.63e-04      3.40e-03    2.6e-07
6448000      1.49e-02      5.21e-04      1.31e-02    2.6e-07
6450000      1.91e-02      1.02e-03      1.62e-02    2.6e-07
6452000      3.19e-02      4.61e-03      2.01e-02    2.6e-07
6454000      3.17e-03      6.50e-05      2.79e-03    2.6e-07
6456000      2.05e-02      8.63e-04      1.78e-02    2.6e-07
6458000      1.63e-02      1.24e-04      1.45e-02    2.6e-07
6460000      3.33e-02      3.13e-03      2.52e-02    2.6e-07
6462000      6.06e-03      5.72e-04      3.55e-03    2.6e-07
6464000      1.01e-02      5.18e-04      8.17e-03    2.6e-07
6466000      9.02e-03      1.74e-05      8.04e-03    2.6e-07
6468000      3.83e-02      2.38e-03      3.20e-02    2.6e-07
6470000      5.45e-03      3.57e-04      4.51e-03    2.6e-07
6472000      1.65e-02      6.59e-04      1.43e-02    2.6e-07
6474000      2.61e-02      2.60e-03      2.03e-02    2.6e-07
6476000      2.19e-02      3.01e-03      1.44e-02    2.6e-07
6478000      4.90e-03      4.72e-04      3.66e-03    2.6e-07
6480000      9.85e-03      1.83e-04      8.72e-03    2.5e-07
6482000      2.49e-02      9.70e-04      2.18e-02    2.5e-07
6484000      2.61e-02      8.09e-04      2.30e-02    2.5e-07
6486000      3.39e-03      3.49e-04      1.73e-03    2.5e-07
6488000      4.13e-03      4.09e-04      3.07e-03    2.5e-07
6490000      1.95e-02      1.21e-03      1.52e-02    2.5e-07
6492000      4.71e-03      7.16e-04      2.15e-03    2.5e-07
6494000      8.49e-03      1.15e-03      4.87e-03    2.5e-07
6496000      2.21e-02      2.90e-03      1.33e-02    2.5e-07
6498000      5.14e-03      4.70e-04      3.13e-03    2.5e-07
6500000      2.60e-03      3.76e-05      2.31e-03    2.5e-07
6502000      3.27e-03      2.12e-04      2.50e-03    2.5e-07
6504000      4.08e-02      4.30e-03      2.94e-02    2.5e-07
6506000      1.12e-02      1.60e-03      5.98e-03    2.5e-07
6508000      6.09e-03      2.60e-04      5.30e-03    2.5e-07
6510000      2.58e-03      5.17e-05      2.28e-03    2.5e-07
6512000      1.08e-02      3.11e-04      9.38e-03    2.5e-07
6514000      2.65e-02      1.33e-03      2.18e-02    2.5e-07
6516000      3.70e-02      3.60e-03      2.77e-02    2.5e-07
6518000      1.91e-03      1.34e-04      1.41e-03    2.5e-07
6520000      1.10e-03      1.17e-04      5.32e-04    2.3e-07
6522000      4.52e-02      6.26e-03      2.52e-02    2.3e-07
6524000      4.70e-03      3.65e-04      3.31e-03    2.3e-07
6526000      1.08e-02      1.65e-03      4.89e-03    2.3e-07
6528000      1.56e-02      2.28e-04      1.40e-02    2.3e-07
6530000      5.26e-03      1.82e-04      4.56e-03    2.3e-07
6532000      1.90e-02      1.35e-04      1.71e-02    2.3e-07
6534000      4.03e-03      7.59e-05      3.59e-03    2.3e-07
6536000      5.35e-03      3.79e-04      3.97e-03    2.3e-07
6538000      4.39e-03      3.33e-04      3.15e-03    2.3e-07
6540000      2.18e-02      9.55e-04      1.90e-02    2.3e-07
6542000      4.53e-03      5.02e-04      3.18e-03    2.3e-07
6544000      3.17e-03      1.40e-04      2.67e-03    2.3e-07
6546000      3.44e-03      4.81e-04      1.90e-03    2.3e-07
6548000      1.49e-02      5.05e-04      1.30e-02    2.3e-07
6550000      3.74e-02      1.80e-03      3.24e-02    2.3e-07
6552000      3.83e-03      1.27e-04      3.39e-03    2.3e-07
6554000      1.40e-02      7.86e-04      1.21e-02    2.3e-07
6556000      2.55e-02      6.31e-05      2.30e-02    2.3e-07
6558000      6.73e-03      4.45e-04      5.14e-03    2.3e-07
6560000      4.71e-03      4.24e-04      2.96e-03    2.2e-07
6562000      2.87e-02      2.74e-04      2.59e-02    2.2e-07
6564000      4.46e-03      4.01e-04      3.47e-03    2.2e-07
6566000      2.30e-02      1.78e-03      1.87e-02    2.2e-07
6568000      4.25e-02      2.67e-03      3.59e-02    2.2e-07
6570000      2.43e-02      3.57e-04      2.19e-02    2.2e-07
6572000      5.35e-03      1.06e-04      4.78e-03    2.2e-07
6574000      7.47e-03      5.23e-04      5.60e-03    2.2e-07
6576000      1.04e-02      5.81e-04      8.90e-03    2.2e-07
6578000      3.48e-03      1.14e-06      3.15e-03    2.2e-07
6580000      1.83e-02      1.01e-03      1.58e-02    2.2e-07
6582000      4.53e-03      3.48e-04      3.23e-03    2.2e-07
6584000      3.09e-03      1.95e-04      2.61e-03    2.2e-07
6586000      5.38e-03      5.51e-04      3.97e-03    2.2e-07
6588000      6.38e-03      5.10e-04      4.43e-03    2.2e-07
6590000      2.78e-02      3.34e-03      1.85e-02    2.2e-07
6592000      1.36e-02      9.46e-04      1.13e-02    2.2e-07
6594000      3.89e-03      2.32e-04      3.31e-03    2.2e-07
6596000      6.41e-03      1.08e-03      1.72e-03    2.2e-07
6598000      3.69e-02      3.21e-03      3.02e-02    2.2e-07
6600000      4.34e-02      2.45e-03      3.74e-02    2.1e-07
6602000      4.58e-03      4.91e-04      3.30e-03    2.1e-07
6604000      9.83e-03      1.03e-03      7.19e-03    2.1e-07
6606000      3.40e-02      1.35e-03      2.93e-02    2.1e-07
6608000      2.00e-03      1.92e-04      1.16e-03    2.1e-07
6610000      1.93e-02      3.52e-04      1.75e-02    2.1e-07
6612000      1.81e-02      1.16e-03      1.53e-02    2.1e-07
6614000      3.15e-02      1.26e-04      2.86e-02    2.1e-07
6616000      5.94e-03      6.07e-04      3.11e-03    2.1e-07
6618000      2.60e-02      1.00e-03      2.25e-02    2.1e-07
6620000      3.15e-03      1.73e-04      2.58e-03    2.1e-07
6622000      7.01e-03      3.85e-04      5.73e-03    2.1e-07
6624000      3.24e-02      1.62e-03      2.70e-02    2.1e-07
6626000      9.25e-03      1.52e-03      3.13e-03    2.1e-07
6628000      5.35e-03      4.03e-04      4.39e-03    2.1e-07
6630000      9.91e-03      7.98e-04      8.02e-03    2.1e-07
6632000      5.11e-02      5.59e-03      3.65e-02    2.1e-07
6634000      3.47e-02      4.70e-03      2.36e-02    2.1e-07
6636000      1.41e-02      1.60e-04      1.28e-02    2.1e-07
6638000      4.60e-02      3.69e-03      3.72e-02    2.1e-07
6640000      4.26e-03      3.87e-04      3.34e-03    2.0e-07
6642000      3.61e-02      3.12e-03      2.87e-02    2.0e-07
6644000      2.98e-02      7.04e-04      2.67e-02    2.0e-07
6646000      1.42e-02      3.71e-04      1.29e-02    2.0e-07
6648000      4.35e-03      7.71e-05      3.93e-03    2.0e-07
6650000      1.13e-02      1.43e-03      7.18e-03    2.0e-07
6652000      1.46e-02      6.15e-04      1.30e-02    2.0e-07
6654000      5.22e-03      8.09e-04      2.29e-03    2.0e-07
6656000      1.04e-02      1.61e-03      4.49e-03    2.0e-07
6658000      7.69e-03      9.79e-04      4.87e-03    2.0e-07
6660000      2.73e-02      1.29e-03      2.40e-02    2.0e-07
6662000      1.77e-03      1.10e-04      1.41e-03    2.0e-07
6664000      1.81e-02      5.80e-04      1.60e-02    2.0e-07
6666000      5.42e-03      8.96e-05      4.90e-03    2.0e-07
6668000      1.49e-02      2.00e-03      1.02e-02    2.0e-07
6670000      5.94e-03      6.70e-04      2.34e-03    2.0e-07
6672000      6.70e-03      3.24e-04      5.64e-03    2.0e-07
6674000      1.43e-02      3.13e-04      1.29e-02    2.0e-07
6676000      2.91e-02      9.63e-04      2.62e-02    2.0e-07
6678000      3.39e-02      8.14e-04      3.07e-02    2.0e-07
6680000      4.24e-03      4.54e-04      3.09e-03    1.9e-07
6682000      2.89e-02      4.26e-04      2.63e-02    1.9e-07
6684000      6.42e-03      2.76e-04      5.71e-03    1.9e-07
6686000      6.08e-03      4.15e-05      5.56e-03    1.9e-07
6688000      1.62e-02      3.02e-04      1.48e-02    1.9e-07
6690000      3.07e-02      8.00e-04      2.75e-02    1.9e-07
6692000      1.68e-02      9.39e-04      1.46e-02    1.9e-07
6694000      1.72e-02      1.96e-03      1.21e-02    1.9e-07
6696000      3.43e-03      3.35e-05      3.13e-03    1.9e-07
6698000      3.14e-02      2.81e-03      2.59e-02    1.9e-07
6700000      4.50e-02      6.36e-03      2.48e-02    1.9e-07
6702000      5.29e-03      3.21e-04      4.23e-03    1.9e-07
6704000      3.52e-03      3.87e-04      1.52e-03    1.9e-07
6706000      7.26e-03      3.97e-04      5.98e-03    1.9e-07
6708000      4.45e-03      5.06e-04      1.70e-03    1.9e-07
6710000      3.76e-02      2.13e-03      3.31e-02    1.9e-07
6712000      9.44e-03      4.56e-04      8.33e-03    1.9e-07
6714000      5.38e-03      1.63e-04      4.86e-03    1.9e-07
6716000      9.64e-03      7.48e-04      7.94e-03    1.9e-07
