# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
230000 0.102411 0.0974998 -1.71996 2.95835
230100 0.102661 0.0977266 -1.67519 2.80651
230200 0.102911 0.0979533 -1.74144 3.03277
230300 0.103161 0.0981799 -1.69234 2.86421
230400 0.103411 0.0984065 -1.75914 3.09525
230500 0.103661 0.0986331 -1.72329 2.97018
230600 0.103911 0.0988596 -1.74745 3.0541
230700 0.104161 0.099086 -1.73494 3.01078
230800 0.104411 0.0993124 -1.72317 2.96988
230900 0.104661 0.0995387 -1.75356 3.07518
231000 0.104911 0.099765 -1.73041 2.99443
231100 0.105161 0.0999912 -1.74928 3.06012
231200 0.105411 0.100217 -1.70605 2.91073
231300 0.105661 0.100444 -1.71899 2.95496
231400 0.105911 0.10067 -1.71034 2.92531
231500 0.106161 0.100896 -1.74134 3.03239
231600 0.106411 0.101122 -1.72558 2.97784
231700 0.106661 0.101348 -1.75315 3.07383
231800 0.106911 0.101573 -1.76665 3.12114
231900 0.107161 0.101799 -1.76258 3.10702
232000 0.107411 0.102025 -1.78144 3.17364
232100 0.107661 0.102251 -1.75564 3.08238
232200 0.107911 0.102476 -1.77595 3.15403
232300 0.108161 0.102702 -1.77469 3.1496
232400 0.108411 0.102928 -1.79089 3.20733
232500 0.108661 0.103153 -1.77667 3.15662
232600 0.108911 0.103379 -1.80717 3.26595
232700 0.109161 0.103604 -1.76016 3.09854
232800 0.109411 0.103829 -1.7542 3.07738
232900 0.109661 0.104055 -1.74701 3.05224
233000 0.109911 0.10428 -1.75052 3.0645
233100 0.110161 0.104505 -1.75658 3.08565
233200 0.110411 0.10473 -1.78139 3.17405
233300 0.110661 0.104956 -1.78728 3.19476
233400 0.110911 0.105181 -1.77422 3.1481
233500 0.111161 0.105406 -1.79468 3.22122
233600 0.111411 0.105631 -1.75922 3.09497
233700 0.111661 0.105856 -1.79752 3.23123
233800 0.111911 0.10608 -1.77211 3.14044
233900 0.112161 0.106305 -1.8179 3.30488
234000 0.112411 0.10653 -1.7802 3.16932
234100 0.112661 0.106755 -1.80906 3.27319
234200 0.112911 0.106979 -1.80226 3.24859
234300 0.113161 0.107204 -1.79272 3.21397
234400 0.113411 0.107428 -1.78017 3.16932
234500 0.113661 0.107653 -1.78171 3.17482
234600 0.113911 0.107877 -1.79319 3.21573
