# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
267400 0.110631 0.104929 -1.73846 3.02232
267500 0.110881 0.105154 -1.75452 3.07841
267600 0.111131 0.105379 -1.74402 3.04164
267700 0.111381 0.105604 -1.7489 3.05871
267800 0.111631 0.105829 -1.77654 3.15611
267900 0.111881 0.106053 -1.74825 3.05645
268000 0.112131 0.106278 -1.77529 3.15185
268100 0.112381 0.106503 -1.7602 3.09856
268200 0.112631 0.106728 -1.7591 3.09481
268300 0.112881 0.106952 -1.78864 3.19928
268400 0.113131 0.107177 -1.77122 3.1373
268500 0.113381 0.107402 -1.77866 3.16373
268600 0.113631 0.107626 -1.75989 3.09732
268700 0.113881 0.107851 -1.7821 3.1759
268800 0.114131 0.108075 -1.76616 3.11952
268900 0.114381 0.108299 -1.78352 3.18104
269000 0.114631 0.108524 -1.77287 3.14311
269100 0.114881 0.108748 -1.79046 3.20584
269200 0.115131 0.108972 -1.76895 3.1293
269300 0.115381 0.109196 -1.77262 3.14233
269400 0.115631 0.10942 -1.78598 3.19003
269500 0.115881 0.109644 -1.74159 3.03323
269600 0.116131 0.109868 -1.77049 3.13469
269700 0.116381 0.110092 -1.75256 3.07152
269800 0.116631 0.110316 -1.78417 3.1835
269900 0.116881 0.11054 -1.78589 3.18944
270000 0.117131 0.110764 -1.79351 3.21677
270100 0.117381 0.110988 -1.78681 3.19271
270200 0.117631 0.111211 -1.79772 3.23192
270300 0.117881 0.111435 -1.81477 3.29341
270400 0.118131 0.111659 -1.80197 3.2471
270500 0.118381 0.111882 -1.80305 3.2511
270600 0.118631 0.112106 -1.79851 3.23472
270700 0.118881 0.112329 -1.78524 3.18726
270800 0.119131 0.112553 -1.75752 3.08895
270900 0.119381 0.112776 -1.77993 3.16822
271000 0.119631 0.112999 -1.7684 3.12729
271100 0.119881 0.113223 -1.76794 3.12573
271200 0.120131 0.113446 -1.7563 3.08462
271300 0.120381 0.113669 -1.77168 3.13894
271400 0.120631 0.113892 -1.76997 3.13287
271500 0.120881 0.114115 -1.7706 3.1351
271600 0.121131 0.114338 -1.76149 3.103
271700 0.121381 0.114561 -1.74053 3.02948
271800 0.121631 0.114784 -1.77184 3.13947
271900 0.121881 0.115007 -1.74385 3.04111
272000 0.122131 0.11523 -1.76852 3.1279
272100 0.122381 0.115453 -1.76878 3.12886
272200 0.122631 0.115675 -1.75198 3.06948
272300 0.122881 0.115898 -1.73427 3.00784
272400 0.123131 0.116121 -1.73606 3.01422
272500 0.123381 0.116343 -1.76222 3.10547
272600 0.123631 0.116566 -1.73807 3.02098
272700 0.123881 0.116788 -1.74898 3.05895
272800 0.124131 0.117011 -1.73887 3.02372
272900 0.124381 0.117233 -1.7541 3.07688
273000 0.124631 0.117455 -1.73488 3.01
273100 0.124881 0.117677 -1.73086 2.99623
273200 0.125131 0.1179 -1.75314 3.07363
273300 0.125381 0.118122 -1.7314 2.99785
273400 0.125631 0.118344 -1.76664 3.12114
273500 0.125881 0.118566 -1.7318 2.9992
273600 0.126131 0.118788 -1.77962 3.16722
273700 0.126381 0.11901 -1.74041 3.02952
273800 0.126631 0.119232 -1.76153 3.10343
273900 0.126881 0.119454 -1.76605 3.11908
274000 0.127131 0.119676 -1.77679 3.15731
274100 0.127381 0.119897 -1.78522 3.18713
274200 0.127631 0.120119 -1.78296 3.17919
274300 0.127881 0.120341 -1.79568 3.22476
274400 0.128131 0.120563 -1.77247 3.14174
274500 0.128381 0.120784 -1.79468 3.22102
274600 0.128631 0.121006 -1.76541 3.1168
274700 0.128881 0.121227 -1.79983 3.23945
274800 0.129131 0.121449 -1.78009 3.16879
274900 0.129381 0.12167 -1.82372 3.32614
275000 0.129631 0.121891 -1.79921 3.23769
