#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1741000      2.24e-02      2.24e-03      1.93e-02    1.3e-07
1742000      2.57e-02      1.41e-03      2.29e-02    1.3e-07
1743000      2.75e-02      3.80e-03      2.15e-02    1.3e-07
1744000      2.78e-02      3.65e-03      2.22e-02    1.3e-07
1745000      2.81e-02      3.87e-03      1.66e-02    1.3e-07
1746000      2.48e-02      3.17e-03      2.00e-02    1.3e-07
1747000      3.16e-03      7.35e-04      1.09e-03    1.3e-07
1748000      1.10e-02      1.81e-03      3.74e-03    1.3e-07
1749000      8.54e-03      1.06e-03      5.71e-03    1.3e-07
1750000      2.99e-02      1.25e-03      2.78e-02    1.3e-07
1751000      1.17e-02      2.07e-03      3.84e-04    1.3e-07
1752000      2.59e-02      3.29e-03      2.10e-02    1.3e-07
1753000      3.73e-03      5.24e-04      8.15e-04    1.3e-07
1754000      7.37e-03      9.18e-04      6.02e-03    1.3e-07
1755000      7.30e-03      2.13e-04      6.84e-03    1.3e-07
1756000      2.49e-02      5.35e-04      2.33e-02    1.3e-07
1757000      2.03e-02      1.30e-03      1.85e-02    1.3e-07
1758000      3.13e-02      4.73e-03      1.54e-02    1.3e-07
1759000      4.68e-03      6.64e-04      8.09e-04    1.3e-07
1760000      8.66e-03      1.23e-03      1.59e-03    1.2e-07
1761000      5.43e-03      3.91e-04      4.45e-03    1.2e-07
1762000      1.99e-02      4.93e-03      2.41e-03    1.2e-07
1763000      8.96e-03      1.08e-03      7.42e-03    1.2e-07
1764000      3.16e-02      5.58e-03      1.08e-05    1.2e-07
1765000      3.40e-02      6.00e-03      1.67e-03    1.2e-07
1766000      1.33e-02      2.22e-03      4.04e-03    1.2e-07
1767000      2.17e-02      6.75e-04      2.02e-02    1.2e-07
1768000      4.83e-03      6.86e-04      8.06e-04    1.2e-07
1769000      1.15e-02      6.38e-05      1.09e-02    1.2e-07
1770000      8.09e-03      1.09e-03      6.45e-03    1.1e-07
1771000      2.20e-02      2.18e-03      1.92e-02    1.1e-07
1772000      1.16e-02      2.13e-04      1.09e-02    1.1e-07
1773000      8.93e-03      2.20e-04      8.42e-03    1.1e-07
1774000      5.91e-03      6.27e-04      3.41e-03    1.1e-07
1775000      7.12e-03      1.56e-03      3.28e-03    1.1e-07
1776000      2.07e-02      1.50e-03      1.88e-02    1.1e-07
1777000      8.24e-03      1.17e-03      6.43e-03    1.1e-07
1778000      4.49e-03      7.93e-04      1.22e-04    1.1e-07
1779000      3.13e-02      9.67e-04      2.92e-02    1.1e-07
1780000      7.66e-03      1.16e-03      3.79e-03    1.1e-07
1781000      5.48e-03      5.72e-04      4.20e-03    1.1e-07
1782000      5.20e-03      1.29e-03      7.11e-04    1.1e-07
1783000      2.88e-02      6.66e-04      2.72e-02    1.1e-07
1784000      1.85e-02      2.14e-03      1.56e-02    1.1e-07
1785000      7.37e-03      8.58e-04      5.26e-03    1.1e-07
1786000      3.94e-03      9.59e-04      8.49e-04    1.1e-07
1787000      9.91e-03      1.32e-03      7.97e-03    1.1e-07
1788000      8.80e-03      9.50e-04      5.55e-03    1.1e-07
1789000      3.08e-03      5.34e-04      6.04e-04    1.1e-07
1790000      5.49e-03      9.25e-04      1.59e-03    1.0e-07
1791000      3.45e-02      4.26e-03      2.86e-02    1.0e-07
1792000      8.95e-03      3.14e-04      8.44e-03    1.0e-07
1793000      8.79e-03      2.20e-03      3.49e-04    1.0e-07
1794000      1.10e-02      1.77e-03      4.39e-03    1.0e-07
1795000      6.52e-03      8.63e-04      4.11e-03    1.0e-07
1796000      9.29e-03      6.90e-04      7.35e-03    1.0e-07
1797000      1.05e-02      1.02e-03      6.91e-03    1.0e-07
1798000      1.88e-02      4.68e-03      2.11e-03    1.0e-07
1799000      2.16e-02      5.25e-04      2.03e-02    1.0e-07
1800000      2.23e-02      8.45e-04      2.08e-02    9.8e-08
1801000      1.76e-02      5.63e-04      1.66e-02    9.8e-08
1802000      2.10e-02      1.43e-03      1.85e-02    9.8e-08
1803000      8.19e-03      2.04e-03      6.85e-04    9.8e-08
1804000      6.09e-03      1.02e-03      1.87e-03    9.8e-08
1805000      8.63e-03      8.11e-05      8.22e-03    9.8e-08
1806000      1.85e-02      3.27e-03      3.69e-04    9.8e-08
1807000      2.69e-02      6.04e-04      2.56e-02    9.8e-08
1808000      1.90e-02      3.08e-04      1.81e-02    9.8e-08
1809000      2.40e-02      1.25e-04      2.29e-02    9.8e-08
1810000      4.33e-03      7.39e-04      1.07e-03    9.3e-08
1811000      1.01e-02      2.50e-03      1.33e-03    9.3e-08
1812000      3.82e-02      2.46e-04      3.65e-02    9.3e-08
1813000      1.03e-02      3.58e-04      9.69e-03    9.3e-08
1814000      2.33e-02      4.12e-03      8.27e-04    9.3e-08
1815000      2.81e-02      3.93e-03      2.23e-02    9.3e-08
1816000      2.30e-02      1.88e-03      2.08e-02    9.3e-08
1817000      1.08e-02      2.89e-04      1.01e-02    9.3e-08
1818000      5.41e-03      9.16e-04      1.47e-03    9.3e-08
1819000      3.00e-02      1.22e-03      2.80e-02    9.3e-08
1820000      2.99e-02      6.40e-03      1.92e-02    8.8e-08
1821000      3.18e-02      2.88e-03      2.84e-02    8.8e-08
1822000      8.73e-03      5.16e-04      8.13e-03    8.8e-08
1823000      4.90e-03      7.27e-04      2.56e-03    8.8e-08
1824000      9.52e-03      1.57e-03      6.85e-03    8.8e-08
1825000      3.47e-02      8.67e-03      1.67e-02    8.8e-08
1826000      9.97e-03      1.27e-03      4.46e-03    8.8e-08
1827000      1.37e-02      3.39e-03      1.60e-03    8.8e-08
1828000      9.56e-03      1.37e-04      9.12e-03    8.8e-08
1829000      2.37e-02      2.28e-03      2.09e-02    8.8e-08
1830000      2.00e-02      3.97e-03      1.16e-02    8.4e-08
1831000      1.93e-02      1.26e-03      1.79e-02    8.4e-08
1832000      7.17e-03      1.02e-03      4.11e-03    8.4e-08
1833000      7.06e-03      4.10e-04      6.20e-03    8.4e-08
1834000      6.22e-03      2.93e-04      5.59e-03    8.4e-08
1835000      1.42e-02      9.04e-04      1.32e-02    8.4e-08
1836000      1.01e-02      2.80e-04      9.55e-03    8.4e-08
1837000      8.05e-03      9.73e-04      6.77e-03    8.4e-08
1838000      7.75e-03      9.48e-04      6.50e-03    8.4e-08
1839000      4.89e-03      1.06e-03      2.34e-03    8.4e-08
1840000      3.28e-02      6.26e-03      2.37e-02    8.0e-08
1841000      3.42e-02      1.81e-03      3.14e-02    8.0e-08
1842000      2.99e-02      1.10e-03      2.84e-02    8.0e-08
1843000      3.92e-02      5.13e-03      2.54e-02    8.0e-08
1844000      6.13e-03      1.42e-03      2.23e-03    8.0e-08
1845000      2.94e-02      2.68e-03      2.64e-02    8.0e-08
1846000      7.06e-03      5.57e-04      6.44e-03    8.0e-08
1847000      4.34e-03      9.19e-04      2.22e-03    8.0e-08
1848000      7.37e-03      8.20e-04      5.51e-03    8.0e-08
1849000      2.48e-02      4.93e-03      1.45e-02    8.0e-08
1850000      9.37e-03      9.75e-04      6.27e-03    7.6e-08
1851000      5.54e-03      1.37e-03      7.33e-04    7.6e-08
1852000      4.83e-03      6.87e-04      8.07e-04    7.6e-08
1853000      3.48e-02      3.90e-03      3.00e-02    7.6e-08
1854000      3.98e-02      1.14e-03      3.81e-02    7.6e-08
1855000      1.38e-02      3.33e-03      3.62e-03    7.6e-08
1856000      7.37e-03      4.97e-04      6.84e-03    7.6e-08
1857000      2.28e-02      6.15e-04      2.18e-02    7.6e-08
1858000      3.23e-02      5.70e-03      1.22e-03    7.6e-08
1859000      8.67e-03      2.17e-03      4.56e-04    7.6e-08
1860000      3.08e-02      2.18e-03      2.85e-02    7.2e-08
1861000      2.41e-02      3.74e-03      1.82e-02    7.2e-08
1862000      1.41e-03      7.80e-05      1.29e-03    7.2e-08
1863000      2.34e-02      5.75e-03      3.94e-03    7.2e-08
1864000      3.84e-02      6.20e-03      2.84e-02    7.2e-08
1865000      2.02e-02      1.97e-04      1.95e-02    7.2e-08
1866000      4.26e-03      6.03e-04      8.13e-04    7.2e-08
1867000      1.93e-02      1.81e-03      1.73e-02    7.2e-08
1868000      1.88e-02      3.02e-04      1.81e-02    7.2e-08
1869000      2.01e-02      3.33e-03      1.46e-02    7.2e-08
1870000      7.44e-03      5.99e-04      6.41e-03    6.8e-08
1871000      2.51e-02      1.23e-03      2.34e-02    6.8e-08
1872000      1.42e-02      3.50e-03      2.10e-03    6.8e-08
1873000      1.04e-02      5.25e-04      9.43e-03    6.8e-08
1874000      1.62e-02      3.67e-04      1.56e-02    6.8e-08
1875000      7.96e-03      1.40e-03      5.47e-03    6.8e-08
1876000      2.59e-02      3.55e-03      2.09e-02    6.8e-08
1877000      5.87e-03      5.26e-04      4.45e-03    6.8e-08
1878000      2.73e-02      3.40e-03      2.29e-02    6.8e-08
1879000      1.46e-02      2.44e-03      1.04e-02    6.8e-08
1880000      3.39e-02      3.85e-03      2.52e-02    6.5e-08
1881000      8.04e-03      1.04e-03      5.33e-03    6.5e-08
1882000      1.12e-02      1.98e-03      3.91e-04    6.5e-08
1883000      4.71e-03      2.35e-04      4.23e-03    6.5e-08
1884000      1.71e-02      7.71e-05      1.65e-02    6.5e-08
1885000      1.18e-02      8.79e-04      9.53e-03    6.5e-08
1886000      3.46e-02      5.14e-03      2.70e-02    6.5e-08
1887000      1.03e-02      1.42e-03      2.81e-03    6.5e-08
1888000      7.43e-03      9.08e-04      6.28e-03    6.5e-08
1889000      9.37e-03      6.82e-04      8.28e-03    6.5e-08
1890000      1.03e-02      8.16e-04      8.05e-03    6.2e-08
1891000      2.50e-02      8.41e-04      2.38e-02    6.2e-08
1892000      8.95e-03      6.33e-05      8.68e-03    6.2e-08
1893000      2.11e-02      3.78e-04      2.03e-02    6.2e-08
1894000      2.06e-02      1.92e-03      1.86e-02    6.2e-08
1895000      4.77e-03      1.19e-03      5.04e-04    6.2e-08
1896000      7.04e-03      7.01e-04      5.65e-03    6.2e-08
1897000      6.25e-03      8.93e-04      8.84e-04    6.2e-08
1898000      2.77e-02      9.66e-04      2.67e-02    6.2e-08
1899000      6.46e-03      7.12e-04      3.54e-03    6.2e-08
1900000      6.64e-03      1.11e-03      2.11e-03    5.9e-08
1901000      1.27e-02      3.09e-03      3.01e-03    5.9e-08
1902000      7.88e-03      3.45e-05      7.65e-03    5.9e-08
1903000      5.03e-03      7.15e-04      8.29e-04    5.9e-08
1904000      2.38e-02      4.74e-03      1.40e-02    5.9e-08
1905000      1.18e-02      1.43e-03      8.41e-03    5.9e-08
1906000      3.67e-02      3.99e-03      2.82e-02    5.9e-08
1907000      3.42e-02      4.99e-04      3.32e-02    5.9e-08
1908000      4.39e-03      8.62e-05      4.24e-03    5.9e-08
1909000      2.24e-02      1.37e-03      2.04e-02    5.9e-08
1910000      2.71e-03      4.67e-04      6.05e-04    5.6e-08
1911000      8.48e-03      9.06e-04      5.55e-03    5.6e-08
1912000      9.76e-03      1.75e-04      9.43e-03    5.6e-08
1913000      3.72e-02      5.47e-03      2.93e-02    5.6e-08
1914000      4.94e-03      2.83e-04      4.41e-03    5.6e-08
1915000      1.34e-02      2.10e-03      1.02e-02    5.6e-08
1916000      8.16e-03      8.50e-04      6.42e-03    5.6e-08
1917000      2.01e-02      2.12e-03      1.77e-02    5.6e-08
1918000      2.05e-02      2.38e-03      1.77e-02    5.6e-08
1919000      8.53e-03      1.50e-03      9.82e-04    5.6e-08
1920000      9.46e-03      1.89e-04      9.13e-03    5.3e-08
1921000      3.22e-02      5.69e-03      1.22e-03    5.3e-08
1922000      2.41e-02      3.01e-03      2.04e-02    5.3e-08
1923000      4.81e-03      2.18e-04      4.45e-03    5.3e-08
1924000      1.71e-02      2.02e-03      1.47e-02    5.3e-08
1925000      2.30e-03      3.37e-04      1.24e-03    5.3e-08
1926000      1.83e-02      3.23e-03      1.00e-03    5.3e-08
1927000      4.15e-04      9.25e-06      4.02e-04    5.3e-08
1928000      1.87e-03      3.18e-04      4.83e-04    5.3e-08
1929000      3.52e-02      7.40e-03      2.35e-02    5.3e-08
1930000      5.16e-03      3.62e-04      4.40e-03    5.0e-08
1931000      1.02e-02      4.49e-04      9.43e-03    5.0e-08
1932000      3.25e-02      2.18e-03      3.05e-02    5.0e-08
1933000      4.13e-02      2.83e-03      3.88e-02    5.0e-08
1934000      3.94e-02      5.17e-03      3.27e-02    5.0e-08
1935000      2.36e-02      1.40e-03      2.23e-02    5.0e-08
1936000      4.92e-03      1.87e-04      4.60e-03    5.0e-08
1937000      7.81e-03      2.03e-04      7.58e-03    5.0e-08
1938000      6.63e-03      7.53e-04      4.96e-03    5.0e-08
1939000      9.45e-03      1.22e-03      7.89e-03    5.0e-08
1940000      3.47e-03      1.24e-04      3.32e-03    4.8e-08
1941000      6.57e-03      1.51e-03      2.49e-03    4.8e-08
1942000      1.00e-02      1.13e-03      6.14e-03    4.8e-08
1943000      5.24e-03      9.02e-04      1.16e-03    4.8e-08
1944000      1.66e-03      1.51e-04      1.39e-03    4.8e-08
1945000      8.97e-03      1.11e-03      7.60e-03    4.8e-08
1946000      1.66e-02      4.14e-03      1.59e-03    4.8e-08
1947000      4.95e-03      2.79e-04      4.45e-03    4.8e-08
1948000      2.66e-02      4.30e-03      1.98e-02    4.8e-08
1949000      2.15e-02      3.74e-03      1.51e-02    4.8e-08
1950000      9.83e-03      2.73e-04      9.44e-03    4.5e-08
1951000      3.95e-03      5.57e-04      8.16e-04    4.5e-08
1952000      9.05e-03      1.02e-03      5.53e-03    4.5e-08
1953000      7.81e-03      1.28e-03      5.77e-03    4.5e-08
1954000      2.29e-02      4.05e-03      4.98e-04    4.5e-08
1955000      2.11e-02      1.15e-03      2.01e-02    4.5e-08
1956000      6.35e-03      5.62e-04      4.91e-03    4.5e-08
1957000      5.68e-03      7.27e-04      1.60e-03    4.5e-08
1958000      8.65e-03      1.44e-03      2.82e-03    4.5e-08
1959000      1.81e-02      1.88e-03      1.61e-02    4.5e-08
1960000      1.72e-02      3.09e-03      1.17e-02    4.3e-08
1961000      7.90e-03      8.63e-04      5.06e-03    4.3e-08
1962000      2.24e-02      1.23e-03      2.14e-02    4.3e-08
1963000      8.44e-03      9.05e-04      5.54e-03    4.3e-08
1964000      8.92e-03      7.09e-04      8.28e-03    4.3e-08
1965000      7.41e-03      1.27e-03      1.69e-03    4.3e-08
1966000      3.35e-02      2.12e-03      3.06e-02    4.3e-08
1967000      9.68e-03      1.35e-04      9.43e-03    4.3e-08
1968000      3.16e-02      7.70e-04      3.06e-02    4.3e-08
1969000      3.73e-02      4.74e-03      2.54e-02    4.3e-08
1970000      3.07e-02      1.34e-03      2.91e-02    4.1e-08
1971000      6.06e-03      4.27e-04      5.04e-03    4.1e-08
1972000      2.55e-03      4.45e-04      4.29e-04    4.1e-08
1973000      9.05e-03      2.22e-03      1.68e-03    4.1e-08
1974000      2.01e-02      6.63e-04      1.93e-02    4.1e-08
1975000      1.68e-02      2.71e-03      1.26e-02    4.1e-08
1976000      8.54e-03      2.12e-03      8.39e-04    4.1e-08
1977000      1.76e-02      3.11e-03      6.32e-04    4.1e-08
1978000      5.11e-03      1.21e-03      1.62e-03    4.1e-08
1979000      2.47e-02      3.25e-03      1.62e-02    4.1e-08
1980000      7.35e-03      1.26e-03      5.24e-03    3.9e-08
1981000      9.20e-03      7.63e-04      7.97e-03    3.9e-08
1982000      6.31e-03      9.11e-04      5.05e-03    3.9e-08
1983000      1.52e-02      3.72e-03      2.79e-03    3.9e-08
1984000      4.71e-03      5.98e-05      4.60e-03    3.9e-08
1985000      2.10e-02      2.29e-03      1.85e-02    3.9e-08
1986000      3.24e-02      4.04e-03      2.75e-02    3.9e-08
1987000      1.28e-02      3.17e-03      1.96e-03    3.9e-08
1988000      7.68e-03      3.67e-04      7.26e-03    3.9e-08
1989000      6.95e-03      9.21e-04      4.51e-03    3.9e-08
1990000      5.63e-03      6.57e-04      4.89e-03    3.7e-08
1991000      2.06e-02      3.85e-03      1.35e-02    3.7e-08
1992000      1.62e-02      4.03e-03      2.08e-03    3.7e-08
1993000      1.29e-02      3.22e-03      1.48e-03    3.7e-08
1994000      3.39e-02      1.28e-04      3.33e-02    3.7e-08
1995000      2.45e-02      1.71e-03      2.21e-02    3.7e-08
1996000      1.05e-02      1.37e-03      8.79e-03    3.7e-08
1997000      1.93e-02      4.79e-03      1.92e-03    3.7e-08
1998000      5.03e-03      2.13e-06      4.94e-03    3.7e-08
1999000      1.61e-03      2.97e-04      1.06e-03    3.7e-08
2000000      3.93e-02      3.88e-03      3.20e-02    3.5e-08
