# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
218300 0.100144 0.0954409 -1.69075 2.85892
218400 0.100394 0.0956681 -1.71292 2.9342
218500 0.100644 0.0958952 -1.70413 2.90413
218600 0.100894 0.0961223 -1.72188 2.96493
218700 0.101144 0.0963494 -1.71806 2.95181
218800 0.101394 0.0965764 -1.72412 2.97283
218900 0.101644 0.0968034 -1.69556 2.87506
219000 0.101894 0.0970303 -1.73061 2.99515
219100 0.102144 0.0972571 -1.72784 2.98549
219200 0.102394 0.0974839 -1.75516 3.08063
219300 0.102644 0.0977107 -1.72434 2.97346
219400 0.102894 0.0979374 -1.73695 3.01715
219500 0.103144 0.0981641 -1.72363 2.97116
219600 0.103394 0.0983907 -1.70716 2.91449
219700 0.103644 0.0986172 -1.74092 3.03084
219800 0.103894 0.0988437 -1.71897 2.95492
219900 0.104144 0.0990701 -1.72215 2.96586
220000 0.104394 0.0992965 -1.7442 3.04223
220100 0.104644 0.0995229 -1.74143 3.03259
220200 0.104894 0.0997492 -1.74355 3.04001
220300 0.105144 0.0999754 -1.73878 3.02341
220400 0.105394 0.100202 -1.75857 3.09264
220500 0.105644 0.100428 -1.73895 3.02414
220600 0.105894 0.100654 -1.76364 3.11098
220700 0.106144 0.10088 -1.78436 3.18415
220800 0.106394 0.101106 -1.76971 3.13211
220900 0.106644 0.101332 -1.80731 3.26645
221000 0.106894 0.101558 -1.79473 3.22121
221100 0.107144 0.101783 -1.81055 3.27825
221200 0.107394 0.102009 -1.76614 3.11941
221300 0.107644 0.102235 -1.78101 3.17205
221400 0.107894 0.102461 -1.73589 3.01339
221500 0.108144 0.102686 -1.77157 3.13878
221600 0.108394 0.102912 -1.72921 2.99083
221700 0.108644 0.103137 -1.74381 3.04132
221800 0.108894 0.103363 -1.71767 2.95166
221900 0.109144 0.103588 -1.6859 2.84233
222000 0.109394 0.103814 -1.67011 2.78948
222100 0.109644 0.104039 -1.66596 2.7757
222200 0.109894 0.104264 -1.69276 2.86558
222300 0.110144 0.10449 -1.69472 2.87224
222400 0.110394 0.104715 -1.71396 2.93801
222500 0.110644 0.10494 -1.68041 2.82391
222600 0.110894 0.105165 -1.72698 2.98254
222700 0.111144 0.10539 -1.69913 2.8871
222800 0.111394 0.105615 -1.72048 2.96013
222900 0.111644 0.10584 -1.7075 2.91564
223000 0.111894 0.106065 -1.70882 2.92018
223100 0.112144 0.106289 -1.70901 2.92076
223200 0.112394 0.106514 -1.69056 2.85805
223300 0.112644 0.106739 -1.69512 2.87348
223400 0.112894 0.106964 -1.69062 2.85824
223500 0.113144 0.107188 -1.70827 2.91825
223600 0.113394 0.107413 -1.70377 2.90283
223700 0.113644 0.107637 -1.72473 2.97483
223800 0.113894 0.107862 -1.73658 3.01575
223900 0.114144 0.108086 -1.74416 3.04213
224000 0.114394 0.108311 -1.74921 3.05979
224100 0.114644 0.108535 -1.74807 3.05576
224200 0.114894 0.108759 -1.73754 3.01915
224300 0.115144 0.108983 -1.72982 2.99244
224400 0.115394 0.109207 -1.74413 3.04223
224500 0.115644 0.109432 -1.70531 2.90811
224600 0.115894 0.109656 -1.7406 3.02983
224700 0.116144 0.10988 -1.72104 2.96213
224800 0.116394 0.110104 -1.73415 3.00735
224900 0.116644 0.110328 -1.72275 2.96819
225000 0.116894 0.110551 -1.70448 2.90529
225100 0.117144 0.110775 -1.71348 2.93601
225200 0.117394 0.110999 -1.7192 2.95569
225300 0.117644 0.111223 -1.74569 3.04754
225400 0.117894 0.111446 -1.75519 3.08071
225500 0.118144 0.11167 -1.73788 3.02027
225600 0.118394 0.111894 -1.74746 3.05373
225700 0.118644 0.112117 -1.76802 3.12591
225800 0.118894 0.11234 -1.76137 3.10245
225900 0.119144 0.112564 -1.75397 3.0766
226000 0.119394 0.112787 -1.74279 3.03739
226100 0.119644 0.113011 -1.75089 3.06575
226200 0.119894 0.113234 -1.73059 2.99505
226300 0.120144 0.113457 -1.74797 3.05544
226400 0.120394 0.11368 -1.72555 2.97757
226500 0.120644 0.113903 -1.76023 3.09848
226600 0.120894 0.114126 -1.72675 2.98172
226700 0.121144 0.114349 -1.74285 3.03766
226800 0.121394 0.114572 -1.71366 2.93673
226900 0.121644 0.114795 -1.74891 3.0591
227000 0.121894 0.115018 -1.73844 3.02236
227100 0.122144 0.115241 -1.75544 3.0816
227200 0.122394 0.115464 -1.72174 2.96481
227300 0.122644 0.115686 -1.72168 2.96435
227400 0.122894 0.115909 -1.71356 2.9367
227500 0.123144 0.116132 -1.71333 2.93559
227600 0.123394 0.116354 -1.68482 2.83904
227700 0.123644 0.116577 -1.65074 2.72526
227800 0.123894 0.116799 -1.67517 2.80637
227900 0.124144 0.117022 -1.66648 2.7774
228000 0.124394 0.117244 -1.68782 2.84919
228100 0.124644 0.117466 -1.63659 2.67846
228200 0.124894 0.117689 -1.67212 2.79619
228300 0.125144 0.117911 -1.62236 2.63231
228400 0.125394 0.118133 -1.64402 2.70325
228500 0.125644 0.118355 -1.65402 2.73594
228600 0.125894 0.118577 -1.63903 2.68647
228700 0.126144 0.118799 -1.62938 2.65494
228800 0.126394 0.119021 -1.65334 2.73365
228900 0.126644 0.119243 -1.65379 2.7352
229000 0.126894 0.119465 -1.63595 2.67645
229100 0.127144 0.119687 -1.65895 2.75218
229200 0.127394 0.119909 -1.6482 2.71666
229300 0.127644 0.12013 -1.6646 2.77095
229400 0.127894 0.120352 -1.63896 2.68631
229500 0.128144 0.120574 -1.65415 2.73632
229600 0.128394 0.120795 -1.66884 2.78504
229700 0.128644 0.121017 -1.6713 2.79337
229800 0.128894 0.121238 -1.64974 2.72174
229900 0.129144 0.12146 -1.67596 2.80893
230000 0.129394 0.121681 -1.63344 2.6683
230100 0.129644 0.121902 -1.66097 2.7591
