#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 433000      6.62e-01      9.50e-02      2.26e-02    6.6e-04
 434000      7.21e-01      4.00e-02      2.75e-02    6.6e-04
 435000      1.95e+00      2.43e-02      7.57e-02    6.6e-04
 436000      1.96e-01      1.76e-03      7.59e-03    6.6e-04
 437000      1.23e+00      2.02e-02      4.77e-02    6.6e-04
 438000      1.35e+00      1.66e-02      5.22e-02    6.6e-04
 439000      1.78e+00      2.09e-02      6.92e-02    6.6e-04
 440000      3.38e-01      8.67e-02      6.75e-03    6.6e-04
 441000      1.37e+00      1.62e-02      5.32e-02    6.6e-04
 442000      1.13e+00      5.98e-02      4.32e-02    6.6e-04
 443000      1.47e+00      5.76e-02      5.67e-02    6.6e-04
 444000      9.91e-01      3.56e-02      3.82e-02    6.6e-04
 445000      1.11e+00      6.84e-03      4.30e-02    6.6e-04
 446000      1.18e+00      4.01e-03      4.57e-02    6.6e-04
 447000      1.80e-01      4.65e-03      6.97e-03    6.6e-04
 448000      1.40e+00      3.38e-02      5.42e-02    6.6e-04
 449000      1.09e+00      2.04e-02      4.21e-02    6.6e-04
 450000      1.57e+00      4.80e-02      6.23e-02    6.3e-04
 451000      2.32e+00      2.89e-02      9.22e-02    6.3e-04
 452000      1.70e+00      6.76e-03      6.76e-02    6.3e-04
 453000      1.64e+00      1.58e-02      6.53e-02    6.3e-04
 454000      1.01e+00      4.87e-02      3.97e-02    6.3e-04
 455000      1.73e+00      2.27e-02      6.87e-02    6.3e-04
 456000      5.40e-01      2.46e-02      2.14e-02    6.3e-04
 457000      1.17e+00      7.51e-02      4.53e-02    6.3e-04
 458000      2.37e+00      8.16e-02      9.41e-02    6.3e-04
 459000      4.79e-01      9.29e-03      1.90e-02    6.3e-04
 460000      1.51e+00      5.17e-02      5.95e-02    6.3e-04
 461000      3.05e-01      2.02e-02      1.20e-02    6.3e-04
 462000      9.34e-01      2.03e-02      3.71e-02    6.3e-04
 463000      2.29e+00      1.05e-02      9.13e-02    6.3e-04
 464000      6.49e-01      2.12e-03      2.58e-02    6.3e-04
 465000      1.36e-01      9.54e-03      5.32e-03    6.3e-04
 466000      1.91e+00      3.36e-02      7.58e-02    6.3e-04
 467000      7.14e-01      2.19e-02      2.83e-02    6.3e-04
 468000      1.43e+00      1.38e-02      5.69e-02    6.3e-04
 469000      1.65e-01      1.31e-02      6.33e-03    6.3e-04
 470000      1.15e+00      1.10e-02      4.59e-02    6.3e-04
 471000      2.23e-01      1.01e-02      8.76e-03    6.3e-04
 472000      9.97e-01      3.21e-03      3.97e-02    6.3e-04
 473000      1.21e-01      1.19e-02      4.67e-03    6.3e-04
 474000      1.25e+00      2.09e-03      4.96e-02    6.3e-04
 475000      5.23e-01      2.13e-02      2.07e-02    6.3e-04
 476000      3.31e+00      1.26e-02      1.32e-01    6.3e-04
 477000      1.34e+00      1.18e-02      5.32e-02    6.3e-04
 478000      1.49e+00      2.00e-02      5.92e-02    6.3e-04
 479000      1.03e+00      6.65e-02      4.05e-02    6.3e-04
 480000      1.93e-01      8.62e-03      7.61e-03    6.3e-04
 481000      1.43e+00      8.99e-02      5.61e-02    6.3e-04
 482000      1.94e+00      6.62e-03      7.74e-02    6.3e-04
 483000      1.13e+00      1.16e-02      4.50e-02    6.3e-04
 484000      7.80e-01      1.34e-02      3.10e-02    6.3e-04
 485000      1.37e+00      1.11e-02      5.45e-02    6.3e-04
 486000      4.67e-01      5.41e-02      1.78e-02    6.3e-04
 487000      2.09e+00      8.15e-02      8.23e-02    6.3e-04
 488000      1.46e+00      4.97e-02      5.78e-02    6.3e-04
 489000      2.95e+00      2.81e-02      1.17e-01    6.3e-04
 490000      6.33e-01      3.34e-02      2.48e-02    6.3e-04
 491000      1.32e+00      9.05e-02      5.10e-02    6.3e-04
 492000      7.12e-01      3.65e-02      2.79e-02    6.3e-04
 493000      1.99e+00      2.78e-02      7.91e-02    6.3e-04
 494000      3.74e-01      8.86e-02      1.34e-02    6.3e-04
 495000      1.16e+00      1.04e-02      4.60e-02    6.3e-04
 496000      1.77e-01      2.16e-02      6.39e-03    6.3e-04
 497000      9.85e-01      8.94e-02      3.72e-02    6.3e-04
 498000      7.19e-01      5.77e-02      2.81e-02    6.3e-04
 499000      1.23e+00      1.16e-02      4.91e-02    6.3e-04
 500000      4.05e+00      1.81e-02      1.66e-01    6.0e-04
 501000      1.45e+00      9.00e-03      5.91e-02    6.0e-04
 502000      1.40e+00      1.96e-02      5.72e-02    6.0e-04
 503000      2.29e+00      8.99e-03      9.36e-02    6.0e-04
 504000      1.43e+00      5.04e-03      5.86e-02    6.0e-04
 505000      1.21e+00      5.00e-02      4.90e-02    6.0e-04
 506000      6.68e-01      1.86e-03      2.73e-02    6.0e-04
 507000      2.80e-01      2.87e-02      1.06e-02    6.0e-04
 508000      1.84e-01      3.11e-02      5.92e-03    6.0e-04
 509000      1.13e+00      2.31e-03      4.61e-02    6.0e-04
 510000      2.28e-01      2.91e-03      9.30e-03    6.0e-04
 511000      2.18e-01      2.86e-02      7.83e-03    6.0e-04
 512000      1.17e+00      2.04e-03      4.77e-02    6.0e-04
 513000      5.44e-01      6.84e-02      2.10e-02    6.0e-04
 514000      1.07e+00      1.42e-02      4.35e-02    6.0e-04
 515000      2.28e-01      2.08e-02      8.76e-03    6.0e-04
 516000      1.02e+00      1.92e-05      4.18e-02    6.0e-04
 517000      1.69e+00      1.38e-02      6.89e-02    6.0e-04
 518000      1.08e+00      8.75e-02      4.33e-02    6.0e-04
 519000      9.45e-01      5.93e-02      3.76e-02    6.0e-04
 520000      1.13e+00      1.96e-02      4.61e-02    6.0e-04
 521000      1.39e-01      1.66e-02      5.12e-03    6.0e-04
 522000      1.51e+00      4.25e-02      6.14e-02    6.0e-04
 523000      7.90e-01      7.08e-03      3.23e-02    6.0e-04
 524000      1.92e+00      5.50e-02      7.81e-02    6.0e-04
 525000      1.53e-01      8.93e-03      6.11e-03    6.0e-04
 526000      2.09e-02      2.29e-02      5.57e-06    6.0e-04
 527000      1.68e+00      2.02e-02      6.87e-02    6.0e-04
 528000      3.53e-01      2.13e-02      1.41e-02    6.0e-04
 529000      1.04e+00      1.02e-02      4.25e-02    6.0e-04
 530000      2.99e-01      6.80e-02      6.86e-03    6.0e-04
 531000      1.88e+00      6.71e-02      7.60e-02    6.0e-04
 532000      1.27e+00      1.13e-02      5.20e-02    6.0e-04
 533000      1.24e+00      5.91e-02      5.04e-02    6.0e-04
 534000      1.14e+00      1.21e-02      4.66e-02    6.0e-04
 535000      1.80e-01      6.26e-03      7.32e-03    6.0e-04
 536000      1.66e+00      2.03e-02      6.79e-02    6.0e-04
 537000      1.79e+00      5.33e-02      7.28e-02    6.0e-04
 538000      5.86e-02      8.24e-03      2.06e-03    6.0e-04
 539000      2.65e+00      3.74e-02      1.08e-01    6.0e-04
 540000      2.20e+00      5.18e-02      8.99e-02    6.0e-04
 541000      2.18e+00      4.92e-02      8.88e-02    6.0e-04
 542000      1.04e+00      5.73e-03      4.23e-02    6.0e-04
 543000      1.10e+00      1.12e-01      4.17e-02    6.0e-04
 544000      2.33e+00      1.78e-02      9.51e-02    6.0e-04
 545000      2.20e-01      4.98e-02      5.11e-03    6.0e-04
 546000      1.54e+00      2.19e-02      6.27e-02    6.0e-04
 547000      3.91e+00      1.10e-02      1.60e-01    6.0e-04
 548000      2.65e-01      2.03e-02      1.04e-02    6.0e-04
 549000      1.11e+00      3.44e-02      4.52e-02    6.0e-04
 550000      1.50e+00      4.80e-02      6.24e-02    5.7e-04
 551000      8.62e-01      1.35e-02      3.61e-02    5.7e-04
 552000      6.30e-01      7.81e-02      2.34e-02    5.7e-04
 553000      3.89e-01      3.76e-02      1.58e-02    5.7e-04
 554000      1.05e+00      2.62e-02      4.38e-02    5.7e-04
 555000      1.84e+00      1.41e-02      7.69e-02    5.7e-04
 556000      1.34e-01      9.47e-04      5.63e-03    5.7e-04
 557000      1.02e+00      4.21e-04      4.27e-02    5.7e-04
 558000      3.33e+00      3.73e-03      1.40e-01    5.7e-04
 559000      9.06e-02      1.83e-02      3.20e-03    5.7e-04
 560000      1.20e+00      1.03e-01      4.76e-02    5.7e-04
 561000      1.74e+00      7.03e-03      7.30e-02    5.7e-04
 562000      1.34e+00      5.76e-02      5.54e-02    5.7e-04
 563000      1.32e+00      4.24e-02      5.51e-02    5.7e-04
 564000      1.95e+00      6.54e-03      8.16e-02    5.7e-04
 565000      1.19e+00      3.02e-02      4.98e-02    5.7e-04
 566000      1.99e-01      3.52e-02      6.23e-03    5.7e-04
 567000      1.25e+00      2.69e-02      5.23e-02    5.7e-04
 568000      8.20e-01      2.36e-03      3.44e-02    5.7e-04
 569000      1.49e-01      3.99e-02      4.40e-03    5.7e-04
 570000      1.24e+00      2.34e-02      5.19e-02    5.7e-04
 571000      1.60e+00      5.63e-03      6.71e-02    5.7e-04
 572000      2.02e-01      4.70e-02      4.12e-03    5.7e-04
 573000      1.20e+00      2.05e-02      5.03e-02    5.7e-04
 574000      6.13e-01      1.60e-03      2.57e-02    5.7e-04
 575000      1.16e+00      9.32e-02      4.62e-02    5.7e-04
 576000      2.45e-01      7.09e-03      1.02e-02    5.7e-04
 577000      1.85e-01      2.28e-03      7.74e-03    5.7e-04
 578000      1.12e-01      1.10e-02      4.35e-03    5.7e-04
 579000      1.23e+00      6.01e-03      5.17e-02    5.7e-04
 580000      1.57e+00      1.08e-01      6.35e-02    5.7e-04
 581000      1.09e+00      2.07e-02      4.55e-02    5.7e-04
 582000      1.61e+00      1.29e-01      6.44e-02    5.7e-04
 583000      1.20e+00      4.44e-02      5.01e-02    5.7e-04
 584000      1.14e+00      2.72e-02      4.75e-02    5.7e-04
 585000      1.96e-01      1.31e-02      7.96e-03    5.7e-04
 586000      1.07e+00      1.50e-02      4.48e-02    5.7e-04
 587000      1.09e+00      5.55e-02      4.47e-02    5.7e-04
 588000      1.21e+00      1.15e-02      5.09e-02    5.7e-04
 589000      1.89e-01      3.08e-03      7.93e-03    5.7e-04
 590000      1.10e+00      1.14e-02      4.59e-02    5.7e-04
 591000      1.57e-01      1.63e-02      6.06e-03    5.7e-04
 592000      1.86e-01      1.51e-02      7.44e-03    5.7e-04
 593000      1.27e+00      2.34e-02      5.30e-02    5.7e-04
 594000      8.76e-01      2.54e-02      3.66e-02    5.7e-04
 595000      1.38e+00      1.53e-01      5.24e-02    5.7e-04
 596000      1.54e+00      3.98e-02      6.41e-02    5.7e-04
 597000      6.40e-01      4.96e-03      2.68e-02    5.7e-04
 598000      1.69e+00      1.40e-01      6.75e-02    5.7e-04
 599000      1.44e-01      7.76e-03      5.98e-03    5.7e-04
 600000      1.03e+00      4.62e-02      4.36e-02    5.4e-04
 601000      1.59e-01      1.81e-02      6.12e-03    5.4e-04
 602000      1.24e+00      5.24e-03      5.34e-02    5.4e-04
 603000      1.31e+00      9.57e-02      5.39e-02    5.4e-04
 604000      8.52e-01      1.13e-03      3.66e-02    5.4e-04
 605000      1.56e+00      3.82e-03      6.72e-02    5.4e-04
 606000      1.11e+00      1.27e-02      4.77e-02    5.4e-04
 607000      1.29e+00      1.17e-02      5.55e-02    5.4e-04
 608000      1.65e-01      3.90e-03      7.06e-03    5.4e-04
 609000      9.66e-01      3.24e-02      4.12e-02    5.4e-04
 610000      3.59e+00      1.56e-02      1.54e-01    5.4e-04
 611000      1.24e+00      2.61e-02      5.31e-02    5.4e-04
 612000      2.01e-01      2.30e-02      7.73e-03    5.4e-04
 613000      1.05e+00      2.88e-03      4.50e-02    5.4e-04
 614000      1.27e+00      3.67e-02      5.41e-02    5.4e-04
 615000      2.35e+00      9.77e-03      1.01e-01    5.4e-04
 616000      6.43e-01      7.71e-03      2.76e-02    5.4e-04
 617000      1.89e-01      3.49e-02      5.69e-03    5.4e-04
 618000      1.18e+00      2.06e-02      5.06e-02    5.4e-04
 619000      8.87e-01      4.90e-02      3.73e-02    5.4e-04
 620000      1.99e+00      2.88e-02      8.54e-02    5.4e-04
 621000      8.69e-01      1.15e-02      3.73e-02    5.4e-04
 622000      1.24e+00      3.00e-02      5.32e-02    5.4e-04
 623000      7.33e-01      6.93e-03      3.15e-02    5.4e-04
 624000      2.05e+00      3.74e-02      8.82e-02    5.4e-04
 625000      2.27e-01      2.41e-02      8.91e-03    5.4e-04
 626000      3.24e-01      8.00e-02      3.98e-03    5.4e-04
 627000      1.57e-01      1.63e-02      6.49e-03    5.4e-04
 628000      1.12e+00      2.83e-02      4.78e-02    5.4e-04
 629000      2.68e+00      1.88e-02      1.15e-01    5.4e-04
 630000      1.37e+00      4.95e-03      5.91e-02    5.4e-04
 631000      1.03e+00      1.39e-02      4.43e-02    5.4e-04
 632000      9.48e-01      1.12e-02      4.07e-02    5.4e-04
 633000      1.90e+00      1.23e-01      8.03e-02    5.4e-04
 634000      2.02e-01      1.04e-02      8.49e-03    5.4e-04
 635000      1.30e+00      1.82e-02      5.60e-02    5.4e-04
 636000      9.71e-01      1.48e-02      4.16e-02    5.4e-04
 637000      6.51e-02      1.09e-02      2.13e-03    5.4e-04
 638000      1.42e+00      4.25e-02      6.10e-02    5.4e-04
 639000      2.30e-01      1.09e-02      9.73e-03    5.4e-04
 640000      1.14e+00      6.51e-02      4.87e-02    5.4e-04
 641000      1.80e+00      5.22e-02      7.68e-02    5.4e-04
 642000      9.42e-01      4.04e-02      4.02e-02    5.4e-04
 643000      1.64e+00      1.67e-02      7.06e-02    5.4e-04
 644000      9.88e-01      2.63e-02      4.22e-02    5.4e-04
 645000      1.38e+00      4.58e-02      5.87e-02    5.4e-04
 646000      1.88e+00      4.87e-03      8.08e-02    5.4e-04
 647000      7.24e-01      2.87e-02      3.07e-02    5.4e-04
 648000      1.40e+00      3.66e-02      6.00e-02    5.4e-04
 649000      1.35e+00      5.40e-03      5.81e-02    5.4e-04
 650000      1.52e+00      3.93e-02      6.68e-02    5.1e-04
 651000      1.87e-01      3.24e-02      7.22e-03    5.1e-04
 652000      2.34e+00      1.95e-02      1.03e-01    5.1e-04
 653000      1.11e-01      2.91e-03      4.86e-03    5.1e-04
 654000      1.22e+00      7.35e-03      5.37e-02    5.1e-04
 655000      1.27e-01      1.87e-02      4.53e-03    5.1e-04
 656000      1.89e-01      2.15e-02      7.42e-03    5.1e-04
 657000      3.42e-01      1.91e-02      1.49e-02    5.1e-04
 658000      1.55e+00      3.58e-02      6.83e-02    5.1e-04
 659000      7.82e-01      3.05e-02      3.41e-02    5.1e-04
 660000      7.88e-01      9.74e-03      3.47e-02    5.1e-04
 661000      6.88e-01      6.79e-03      3.03e-02    5.1e-04
 662000      1.89e+00      6.35e-03      8.35e-02    5.1e-04
 663000      6.74e-01      6.19e-04      2.97e-02    5.1e-04
 664000      1.09e+00      1.39e-02      4.82e-02    5.1e-04
 665000      7.95e-01      1.51e-02      3.50e-02    5.1e-04
 666000      1.42e-01      1.84e-02      5.39e-03    5.1e-04
 667000      7.45e-01      3.40e-02      3.23e-02    5.1e-04
 668000      1.43e+00      2.52e-02      6.27e-02    5.1e-04
 669000      6.01e-01      6.08e-02      2.54e-02    5.1e-04
 670000      5.36e-02      3.88e-04      2.36e-03    5.1e-04
 671000      1.11e+00      4.14e-02      4.86e-02    5.1e-04
 672000      2.30e+00      3.02e-03      1.01e-01    5.1e-04
 673000      1.03e+00      2.46e-04      4.56e-02    5.1e-04
 674000      1.60e+00      5.91e-02      6.97e-02    5.1e-04
 675000      2.21e+00      4.30e-03      9.73e-02    5.1e-04
 676000      1.21e+00      3.32e-02      5.30e-02    5.1e-04
 677000      7.75e-01      4.38e-02      3.33e-02    5.1e-04
 678000      2.44e-01      1.58e-02      1.06e-02    5.1e-04
 679000      2.64e-01      4.09e-02      9.17e-03    5.1e-04
 680000      9.11e-01      3.94e-02      3.96e-02    5.1e-04
 681000      1.79e-01      4.35e-02      1.92e-03    5.1e-04
 682000      1.33e+00      7.90e-03      5.85e-02    5.1e-04
 683000      2.67e+00      1.54e-02      1.18e-01    5.1e-04
 684000      1.14e+00      1.21e-02      5.05e-02    5.1e-04
 685000      1.51e+00      1.79e-01      6.26e-02    5.1e-04
 686000      9.48e-01      6.92e-03      4.18e-02    5.1e-04
 687000      2.50e-01      2.89e-02      9.80e-03    5.1e-04
 688000      5.37e-01      2.92e-02      2.34e-02    5.1e-04
 689000      2.53e-01      4.78e-02      7.35e-03    5.1e-04
 690000      1.40e+00      7.41e-02      6.05e-02    5.1e-04
 691000      1.37e+00      5.19e-02      5.96e-02    5.1e-04
 692000      9.52e-01      3.93e-02      4.17e-02    5.1e-04
 693000      9.46e-01      3.24e-04      4.18e-02    5.1e-04
 694000      3.66e-01      1.18e-01      6.68e-03    5.1e-04
 695000      1.31e+00      3.05e-03      5.80e-02    5.1e-04
 696000      1.14e+00      1.26e-01      4.79e-02    5.1e-04
 697000      6.26e-01      5.16e-02      2.61e-02    5.1e-04
 698000      1.79e-01      1.40e-02      7.50e-03    5.1e-04
 699000      1.32e+00      1.57e-02      5.81e-02    5.1e-04
 700000      1.11e+00      1.14e-01      4.58e-02    4.9e-04
 701000      1.48e-01      1.02e-02      6.44e-03    4.9e-04
 702000      6.15e-01      4.13e-02      2.73e-02    4.9e-04
 703000      1.05e+00      1.67e-02      4.76e-02    4.9e-04
 704000      1.03e+00      2.35e-02      4.62e-02    4.9e-04
 705000      1.30e+00      8.90e-02      5.75e-02    4.9e-04
 706000      1.22e+00      4.09e-02      5.45e-02    4.9e-04
 707000      1.46e+00      1.48e-02      6.62e-02    4.9e-04
 708000      7.08e-01      1.75e-02      3.19e-02    4.9e-04
 709000      1.38e+00      4.67e-02      6.16e-02    4.9e-04
 710000      1.16e+00      7.28e-02      5.17e-02    4.9e-04
 711000      1.10e+00      1.40e-02      4.98e-02    4.9e-04
 712000      1.47e+00      2.17e-02      6.67e-02    4.9e-04
 713000      5.19e-01      7.42e-03      2.34e-02    4.9e-04
 714000      1.02e+00      1.49e-02      4.63e-02    4.9e-04
 715000      8.14e-01      1.30e-02      3.68e-02    4.9e-04
 716000      3.03e-01      7.12e-02      3.83e-03    4.9e-04
 717000      1.18e+00      1.49e-02      5.33e-02    4.9e-04
 718000      1.04e+00      1.63e-02      4.68e-02    4.9e-04
 719000      2.51e+00      1.13e-02      1.14e-01    4.9e-04
 720000      2.14e+00      2.69e-02      9.69e-02    4.9e-04
 721000      7.08e-01      9.15e-03      3.20e-02    4.9e-04
 722000      1.13e+00      3.47e-02      5.07e-02    4.9e-04
 723000      7.38e-01      1.47e-02      3.33e-02    4.9e-04
 724000      1.16e+00      2.56e-02      5.24e-02    4.9e-04
 725000      2.62e+00      5.04e-03      1.19e-01    4.9e-04
 726000      1.36e+00      7.22e-03      6.15e-02    4.9e-04
 727000      1.10e+00      4.00e-04      4.97e-02    4.9e-04
 728000      3.31e-01      1.74e-02      1.48e-02    4.9e-04
 729000      1.36e-01      1.93e-02      5.01e-03    4.9e-04
 730000      1.38e+00      3.80e-02      6.22e-02    4.9e-04
 731000      9.03e-01      9.87e-02      3.88e-02    4.9e-04
 732000      7.79e-01      9.56e-03      3.52e-02    4.9e-04
 733000      8.94e-01      1.39e-02      4.04e-02    4.9e-04
 734000      1.99e+00      1.14e-02      9.02e-02    4.9e-04
 735000      9.80e-01      8.75e-03      4.43e-02    4.9e-04
 736000      4.98e-01      1.57e-01      9.15e-03    4.9e-04
 737000      4.64e-01      4.97e-02      1.89e-02    4.9e-04
